Saved Date,Job Url,Job Title,Company Name
"1/24/24, 8:59 PM",http://www.linkedin.com/jobs/view/3617318569,Specialist Solutions Architect : ML,Databricks
"2/7/24, 1:58 PM",http://www.linkedin.com/jobs/view/3797642481,Chief Technology Officer / Cofounder,Truckmentum
"4/30/23, 6:55 PM",http://www.linkedin.com/jobs/view/3480371585,"Senioir API Engineer, DataScience",Medidata Solutions
"4/17/24, 10:51 PM",http://www.linkedin.com/jobs/view/3879676413,Global Technology Alliance Manager,Neo4j
"4/22/24, 1:42 PM",http://www.linkedin.com/jobs/view/3904588807,Data Analyst (Hybrid),Georgia Institute of Technology
"5/24/23, 7:54 PM",http://www.linkedin.com/jobs/view/3606132434,Automation Engineer IV,Planet Pharma
"4/22/24, 12:39 PM",http://www.linkedin.com/jobs/view/3902603907,Associate/Manager - Data Integration and Analytics,Eli Lilly and Company
"5/29/23, 7:31 PM",http://www.linkedin.com/jobs/view/3540563305,Sr. Data Analytics Developer- Remote Eligible (Health Division),Mathematica
"5/25/23, 10:47 AM",http://www.linkedin.com/jobs/view/3603367203,Manager - Health Data Partnerships,Veeva Systems
"4/30/23, 6:39 PM",http://www.linkedin.com/jobs/view/3433724192,Senior Project Manager - Neuroscience,Premier Research
"5/22/23, 2:37 PM",http://www.linkedin.com/jobs/view/3597857674,Principal SaaS Software Engineer/Architect,Cayuse 
"1/24/24, 4:36 PM",http://www.linkedin.com/jobs/view/3500340313,Principal Machine Learning Ops Engineer,OneTrust
"3/29/24, 7:17 PM",http://www.linkedin.com/jobs/view/3503833283,Don't see a good fit? Apply here!,Woebot Health
"5/29/23, 9:23 PM",http://www.linkedin.com/jobs/view/3613032865,Senior Machine Learning Engineer,Strider Technologies
"4/22/24, 8:19 AM",http://www.linkedin.com/jobs/view/3907250143,Chief Technology Officer,ZobeLab
"2/6/24, 1:34 PM",http://www.linkedin.com/jobs/view/3514670551,Deputy Chief Information Officer (CA Only),Partnership HealthPlan of California
"5/4/23, 11:27 AM",http://www.linkedin.com/jobs/view/3406403121,Software Engineering Manager — Accelerator Optimization,OpenAI
"2/23/24, 2:20 PM",http://www.linkedin.com/jobs/view/3778740847,"Director, Digital Patient Experience Applications",Emory Healthcare
"6/10/23, 8:21 PM",http://www.linkedin.com/jobs/view/3604589875,Data Governance Manager - US Remote,Thermo Fisher Scientific
"5/11/23, 8:35 PM",http://www.linkedin.com/jobs/view/3555344400,Principal Infrastructure Consultant (m/f/d),Thoughtworks
"4/22/24, 9:04 PM",http://www.linkedin.com/jobs/view/3902737064,"Engineering Manager, Data Infrastructure",Dropbox
"5/11/23, 8:38 PM",http://www.linkedin.com/jobs/view/3497503402,Data Engineer I(Big Data Engineer),MindSource
"5/22/23, 7:16 PM",http://www.linkedin.com/jobs/view/3601734621,Applied Machine Learning - Lead,Lawrence Livermore National Laboratory
"4/29/23, 8:39 PM",http://www.linkedin.com/jobs/view/3462154436,BI&A - ML Ops,Eli Lilly and Company
"4/29/23, 8:40 PM",http://www.linkedin.com/jobs/view/3579904058,"Manager, Data Management",Teva Pharmaceuticals
"4/19/24, 12:26 PM",http://www.linkedin.com/jobs/view/3885235773,"Sr. Manager, Sales Engineering",Snowflake
"4/22/24, 8:05 PM",http://www.linkedin.com/jobs/view/3852519542,"Senior Staff Engineer, Linux Storage Development",Samsung Semiconductor
"4/22/24, 12:18 PM",http://www.linkedin.com/jobs/view/3875529670,"Contracting Business Technology Lead, Senior Manager, US Value & Access",Amgen
"5/29/23, 9:04 PM",http://www.linkedin.com/jobs/view/3575288438,"Architect, Data Science, Field CTO",Snowflake
"7/10/23, 7:44 PM",http://www.linkedin.com/jobs/view/3616173605,,
"1/24/24, 12:47 PM",http://www.linkedin.com/jobs/view/3492965686,"Senior Director, Machine Learning Operations & Strategy",Generate:Biomedicines
"4/19/24, 12:21 PM",http://www.linkedin.com/jobs/view/3887492692,"Architect, Machine Learning, Field CTO",Snowflake
"4/22/24, 9:11 PM",http://www.linkedin.com/jobs/view/3906208733,"Engineering Manager, Developer Productivity",Webflow
"4/17/24, 8:10 PM",http://www.linkedin.com/jobs/view/3809992376,"Senior Technical Program Manager, Deep Learning Software",NVIDIA
"7/30/23, 7:35 PM",http://www.linkedin.com/jobs/view/3532271450,"Lead, Data Engineer",Bain & Company
"5/4/23, 11:11 AM",http://www.linkedin.com/jobs/view/3595033174,Security Engineer & Compliance Manager,Anthropic
"5/11/23, 7:41 PM",http://www.linkedin.com/jobs/view/3598887884,Health Information Analyst 224005,University of Michigan
"4/22/24, 9:05 PM",http://www.linkedin.com/jobs/view/3833842889,Developer Engagement Team (Contract) (Weekdays),Roblox
"1/24/24, 10:18 AM",http://www.linkedin.com/jobs/view/3610875179,R&D Data Scientist and AI Knowledge Management,Moderna
"4/19/24, 12:30 PM",http://www.linkedin.com/jobs/view/3885235704,"Healthcare Director, Sales Engineering",Snowflake
"5/19/23, 7:10 PM",http://www.linkedin.com/jobs/view/3605406147,,
"5/3/23, 8:53 AM",http://www.linkedin.com/jobs/view/3574060976,Senior AI & ML Software Engineer,Siemens Healthineers
"4/30/23, 7:04 PM",http://www.linkedin.com/jobs/view/3593118055,,
"4/17/24, 10:49 PM",http://www.linkedin.com/jobs/view/3873927247,Engineering Manager - Product Engineering,Confluent
"5/26/23, 5:58 PM",http://www.linkedin.com/jobs/view/3611170993,Independent Consultant & Project Manager - Life Sciences ,Business Talent Group
"5/26/23, 8:05 PM",http://www.linkedin.com/jobs/view/3610218005,,
"5/28/23, 8:00 PM",http://www.linkedin.com/jobs/view/3597263152,,
"4/30/23, 6:45 PM",http://www.linkedin.com/jobs/view/3547858296,Clinical Data Expert ,Advanced Clinical
"1/24/24, 9:59 AM",http://www.linkedin.com/jobs/view/3561531361,"Software Engineer, Data Platform",Grammarly
"5/3/23, 6:41 PM",http://www.linkedin.com/jobs/view/3551170474,Sr. Platform Engineer,Emerald Cloud Lab
"5/28/23, 6:33 AM",http://www.linkedin.com/jobs/view/3609468856,Founder-In-Residence (Generative AI for Procurement),AI Fund
"1/26/24, 10:31 AM",http://www.linkedin.com/jobs/view/3808766913,"Head of Infrastructure, SRE & Security",Komodo Health
"5/16/23, 7:36 PM",http://www.linkedin.com/jobs/view/3526546309,Principal NLP Engineer,SambaNova
"1/26/24, 10:33 AM",http://www.linkedin.com/jobs/view/3798828834,Chief Information Officer,Blackbaud
"5/19/23, 8:43 PM",http://www.linkedin.com/jobs/view/3604241157,"Senior Manager, Pharmacovigilance Compliance","FibroGen, Inc."
"1/24/24, 1:34 PM",http://www.linkedin.com/jobs/view/3617964758,Data Scientist - Remote Eligible (Health Division),Mathematica
"5/26/23, 5:51 PM",http://www.linkedin.com/jobs/view/3619126758,"Principal Investigator, Mental Health",Curebase
"1/24/24, 3:14 PM",http://www.linkedin.com/jobs/view/3453176332,ML Ops Lead - QuantumBlack,"QuantumBlack, AI by McKinsey"
"2/6/24, 10:00 PM",http://www.linkedin.com/jobs/view/3793512106,Director of Technology,"Nelson Elder Care Law, LLC"
"4/17/24, 8:13 PM",http://www.linkedin.com/jobs/view/3789797057,"Senior Software Architect, AI and HPC",NVIDIA
"6/16/23, 6:45 PM",http://www.linkedin.com/jobs/view/3614968600,Mentor - Strategy and Insights for Data-Driven Executives (Part-time/Remote),Springboard
"5/6/23, 2:38 PM",http://www.linkedin.com/jobs/view/3504906918,"Project Manager, Neuroscience - Remote (US or Canada)",Worldwide Clinical Trials
"5/1/23, 8:30 PM",http://www.linkedin.com/jobs/view/3566490594,"Technical Advisor, Sr. - Responsible AI",Elevance Health
"1/24/24, 11:00 PM",http://www.linkedin.com/jobs/view/3584669670,Sr. Engineer: Distributed Systems,Pinecone
"1/24/24, 11:31 AM",http://www.linkedin.com/jobs/view/3457697442,Clinics Informatics Specialist 3 - Clinical Systems,LeadStack Inc.
"4/22/24, 1:41 PM",http://www.linkedin.com/jobs/view/3899615180,Integration Developer Lead (REMOTE),Georgia Institute of Technology
"6/18/23, 10:27 AM",http://www.linkedin.com/jobs/view/3622196470,,
"5/19/23, 8:44 PM",http://www.linkedin.com/jobs/view/3604241156,"Sr. Director IT, Commercial, Medical Affairs, Data & Analytics","FibroGen, Inc."
"4/30/23, 7:22 AM",http://www.linkedin.com/jobs/view/3580577956,"Microbiome Scientist (RTP, NC based or remote)",RTI International
"5/3/23, 6:35 PM",http://www.linkedin.com/jobs/view/3466111459,Principal Data Engineer,Elsevier
"4/17/24, 8:11 PM",http://www.linkedin.com/jobs/view/3897529895,"Solutions Architect Manager, AI Enterprise Ecosystem",NVIDIA
"4/22/24, 9:04 PM",http://www.linkedin.com/jobs/view/3842354418,"Webflow Technical Architect, East",Webflow
"5/4/23, 2:28 PM",http://www.linkedin.com/jobs/view/3597742356,"Software Development Engineer, Front-end",LivePerson
"5/29/23, 9:27 PM",http://www.linkedin.com/jobs/view/3621474347,Population Health Data Analyst Senior - Remote Online,Talentify.io
"1/24/24, 9:22 AM",http://www.linkedin.com/jobs/view/3604204772,Data Protection and Storage Engineer,Lawrence Livermore National Laboratory
"5/16/23, 7:34 PM",http://www.linkedin.com/jobs/view/3461624564,Machine Learning Engineer,Graphcore
"1/24/24, 9:51 AM",http://www.linkedin.com/jobs/view/3560350273,"DEC, TechOps Consultant",Sage Therapeutics
"8/25/23, 6:58 PM",http://www.linkedin.com/jobs/view/3680968155,Rust Software Engineer,Neon
"5/30/23, 6:39 PM",http://www.linkedin.com/jobs/view/3620063114,,
"4/30/23, 6:39 PM",http://www.linkedin.com/jobs/view/3536153456,Lead Data Manager/ Data Manager- (office Based),Premier Research
"5/29/23, 9:23 PM",http://www.linkedin.com/jobs/view/3613036602,Senior Data Engineer,Strider Technologies
"5/11/23, 7:43 PM",http://www.linkedin.com/jobs/view/3578068446,Cyber Security Consultant,Georgia Institute of Technology
"5/3/23, 8:53 AM",http://www.linkedin.com/jobs/view/3574066381,AI & ML Software Engineer,Siemens Healthineers
"9/9/23, 11:26 AM",http://www.linkedin.com/jobs/view/3713027192,"Head of Architecture - Enterprise Data, Integration & AI",AstraZeneca
"5/13/23, 7:00 PM",http://www.linkedin.com/jobs/view/3568563357,Bioinformatics Engineer,Asimov
"8/6/23, 4:08 PM",http://www.linkedin.com/jobs/view/3666514786,Senior Software Engineer,Vial
"4/29/23, 8:11 AM",http://www.linkedin.com/jobs/view/3569220189,Principal AI Platform Engineer,AstraZeneca
"4/23/24, 8:21 AM",http://www.linkedin.com/jobs/view/3901569806,"Head of Technology & Product, Founder's Studio",Bain & Company
"5/16/23, 7:35 PM",http://www.linkedin.com/jobs/view/3483181159,"Director, Systems & Platform Software Engineering",Groq
"5/29/23, 9:18 PM",http://www.linkedin.com/jobs/view/3608608410,Principal Machine Learning Engineer,Informatica
"1/24/24, 10:45 AM",http://www.linkedin.com/jobs/view/3650182759,"Lead Analyst, Data Architect",The AES Corporation
"5/28/23, 8:23 PM",http://www.linkedin.com/jobs/view/3559105263,,
"5/4/23, 11:37 AM",http://www.linkedin.com/jobs/view/3587697349,"Software Engineer, Machine Learning Infrastructure",Character.AI
"5/17/23, 6:07 PM",http://www.linkedin.com/jobs/view/3587508987,,
"5/4/23, 11:26 AM",http://www.linkedin.com/jobs/view/3595126062,"Enterprise Solution Architect, Generative AI",Cohere
"11/27/23, 12:43 PM",http://www.linkedin.com/jobs/view/3752349378,Technical Account Manager,Netskope
"5/4/23, 11:17 AM",http://www.linkedin.com/jobs/view/3556982980,"Analyst, Trust & Safety",Anthropic
"8/25/23, 6:58 PM",http://www.linkedin.com/jobs/view/3657354286,Developer Advocate (US),Neon
"5/28/23, 8:11 PM",http://www.linkedin.com/jobs/view/3605312308,,
"1/24/24, 11:35 AM",http://www.linkedin.com/jobs/view/3737260590,Territory Account Manager (Colombia),F5
"5/18/23, 8:41 AM",http://www.linkedin.com/jobs/view/3599576060,,
"5/19/23, 8:43 PM",http://www.linkedin.com/jobs/view/3580840645,IT Risk and Compliance Manager,"FibroGen, Inc."
"5/19/23, 11:32 AM",http://www.linkedin.com/jobs/view/3494328824,Machine Learning Engineer,Generate:Biomedicines
"4/22/24, 2:00 PM",http://www.linkedin.com/jobs/view/3874858093,"Engineering Manager, Compute",Tecton
"1/26/24, 11:11 AM",http://www.linkedin.com/jobs/view/3333276467,Associate Director/Director of Bioinformatics,Arc Institute
"7/30/23, 7:35 PM",http://www.linkedin.com/jobs/view/3652075387,"Senior Design Manager, Creative Services",Bain & Company
"8/6/23, 6:58 PM",http://www.linkedin.com/jobs/view/3615943511,"Engineering Manager, Data Platform",Notion
"5/3/23, 6:42 PM",http://www.linkedin.com/jobs/view/3575078922,,
"4/19/24, 11:52 AM",http://www.linkedin.com/jobs/view/3787620821,"Sr. Manager, Engineering, Cloud Product Infrastructure",Confluent
"1/24/24, 9:14 AM",http://www.linkedin.com/jobs/view/3458274479,AWS Contact Center Cloud Architect,"Software Guidance & Assistance, Inc. (SGA, Inc.)"
"4/22/24, 1:57 PM",http://www.linkedin.com/jobs/view/3855205906,"Sr. Manager, Engineering",VMware
"1/25/24, 4:00 AM",http://www.linkedin.com/jobs/view/3640490096,"ML Ops Engineering Lead (Digital Data, Large Molecule Research)",Sanofi
"5/30/23, 6:40 PM",http://www.linkedin.com/jobs/view/3619697276,,
"1/24/24, 10:07 AM",http://www.linkedin.com/jobs/view/3347682884,"Senior Director, Data Integrity & Quality Risk Management",Novavax
"5/29/23, 9:20 PM",http://www.linkedin.com/jobs/view/3607019958,Senior Performance Engineer - Cloud Infrastructure,Esri
"5/25/23, 10:47 AM",http://www.linkedin.com/jobs/view/3599085486,Senior Product Manager - Data Science,Veeva Systems
"1/24/24, 9:59 AM",http://www.linkedin.com/jobs/view/3614733473,Data Architect,Locus Robotics
"4/29/23, 8:28 PM",http://www.linkedin.com/jobs/view/3580553832,Chief Innovation Officer,Pearl Health
"1/24/24, 11:16 AM",http://www.linkedin.com/jobs/view/3636528974,Application Architect Developer,Jupiter Intelligence
"5/4/23, 2:27 PM",http://www.linkedin.com/jobs/view/3544167034,Principal AI Engineer,LivePerson
"4/29/23, 8:33 PM",http://www.linkedin.com/jobs/view/3580651577,Biostatistics Consultant,Loxo@Lilly
"5/11/23, 7:44 PM",http://www.linkedin.com/jobs/view/3598758479,REMOTE- Identity & Access Management Principle,Georgia Institute of Technology
"5/14/23, 6:45 PM",http://www.linkedin.com/jobs/view/3578051197,Data Scientist AI/ML Drug Discovery,"Yoh, A Day & Zimmermann Company"
"3/12/24, 7:16 AM",http://www.linkedin.com/jobs/view/3829155263,Licensed Mental Health Clinician (Inpatient) - Behavioral Health - Part-Time,Grady Health System
"1/24/24, 12:15 PM",http://www.linkedin.com/jobs/view/3657428522,Senior Cloud Engineer,Together AI
"5/1/23, 8:33 PM",http://www.linkedin.com/jobs/view/3549683580,AI Prin Software Architect,Elevance Health
"3/14/24, 2:47 PM",http://www.linkedin.com/jobs/view/3826119163,Social Worker - Alternating Weekends,Children's Healthcare of Atlanta
"8/6/23, 9:17 AM",http://www.linkedin.com/jobs/view/3675249308,"Principal Architect, Image Sensor Data Path Architecture, HPC, Medical Instruments",PacBio
"4/17/24, 10:43 PM",http://www.linkedin.com/jobs/view/3807988409,"Field Engineering, Mosaic AI Product Specialist",Databricks
"5/11/23, 8:54 PM",http://www.linkedin.com/jobs/view/3576812892,Lead Software Engineer with Cloud Data Experience,Northwell Health
"5/19/23, 10:43 AM",http://www.linkedin.com/jobs/view/3066577987,Data Engineer - QuantumBlack,"QuantumBlack, AI by McKinsey"
"5/14/23, 11:19 AM",http://www.linkedin.com/jobs/view/3599508994,Senior Developer - ETL,Sapiens
"1/24/24, 12:40 PM",http://www.linkedin.com/jobs/view/3600327074,"VP, Software Engineering & Scientific Computing",Natera
"5/21/23, 6:16 PM",http://www.linkedin.com/jobs/view/3614196773,,
"4/29/23, 7:29 PM",http://www.linkedin.com/jobs/view/3588798974,,
"4/19/24, 12:27 PM",http://www.linkedin.com/jobs/view/3885239189,"Cloud Alliance Leader, Americas",Snowflake
"4/29/23, 8:32 PM",http://www.linkedin.com/jobs/view/3438506465,Sr. Principal - Clinical Data Strategist,Eli Lilly and Company
"4/29/23, 7:32 PM",http://www.linkedin.com/jobs/view/3570308664,Biomedical Data Manager,PathAI
"1/24/24, 12:13 PM",http://www.linkedin.com/jobs/view/3556762650,"Director, Engineering - Galaxy (Control Plane)",Starburst
"5/31/23, 7:25 AM",http://www.linkedin.com/jobs/view/3616874981,Chief Engineer for Intelligent Enterprise,MITRE
"4/22/24, 10:43 AM",http://www.linkedin.com/jobs/view/3904357155,Technical Co-founder,Maxximal
"5/28/23, 7:51 PM",http://www.linkedin.com/jobs/view/3609603326,Data Scientist,ECLARO
