Saved Date,Job Url,Job Title,Company Name
"6/4/22, 10:46 AM",http://www.linkedin.com/jobs/view/3076043400,Research Data Analyst Consultant,Sage Therapeutics
"3/9/23, 5:07 PM",http://www.linkedin.com/jobs/view/2989173370,Data Mining Subject Matter Expert - REMOTE,"ITPro, from ACI Learning"
"6/2/22, 12:24 PM",http://www.linkedin.com/jobs/view/3092683677,Senior Technical Trainer Consultant,Sage Therapeutics
"12/11/22, 7:59 AM",http://www.linkedin.com/jobs/view/3384069067,Senior Cloud Technology Architect,Frontiers
"8/3/21, 7:18 PM",http://www.linkedin.com/jobs/view/2661679064,Research Engineer,Exscientia
"12/22/22, 10:27 AM",http://www.linkedin.com/jobs/view/3319591794,Enterprise Solutions Architect,Benchling
"3/6/21, 6:25 AM",http://www.linkedin.com/jobs/view/2448058131,"Managing Director, Health Analytics and Innovation",Delta Air Lines
"6/2/22, 1:14 PM",http://www.linkedin.com/jobs/view/3074671956,Data Platform Senior Engineer,Alphanumeric Systems
"3/4/23, 8:35 PM",http://www.linkedin.com/jobs/view/3434176987,Assoc Principal Scientist Machine Learning Architecture,Bayer
"1/21/23, 7:14 PM",http://www.linkedin.com/jobs/view/3425504661,"Chief Data Scientist, Senior Manager",Booz Allen Hamilton
"1/1/23, 9:28 PM",http://www.linkedin.com/jobs/view/3412331203,"Research Associate Contractor, eRNA Sciences",Flagship Pioneering
"5/31/22, 4:37 PM",http://www.linkedin.com/jobs/view/2957558887,Scala & Spark Software Engineer,John Snow Labs
"3/6/21, 6:47 AM",http://www.linkedin.com/jobs/view/2417219325,Email Marketing & Automation Specialist - 3 months contract,Chegg Inc.
"3/6/21, 6:25 AM",http://www.linkedin.com/jobs/view/2435007432,Director of Data Intelligence,Collibra
"1/21/23, 7:08 PM",http://www.linkedin.com/jobs/view/3260793895,"VP, Strategic Accounts",Biofourmis
"2/18/23, 2:16 PM",http://www.linkedin.com/jobs/view/3453511849,Contracts Lifecycle Management Solutions Architect- Director,PwC
"3/4/17, 10:08 AM",http://www.linkedin.com/jobs/view/266009604,Software Engineer,IBM
"2/28/23, 5:31 PM",http://www.linkedin.com/jobs/view/3433303947,Data Integration Consultant,Workiva
"12/21/22, 8:21 AM",http://www.linkedin.com/jobs/view/3382110146,Technology Lead,Signant Health
"6/6/22, 6:58 AM",http://www.linkedin.com/jobs/view/3104879548,Founder-In-Residence-Computer Vision for Skincare,AI Fund
"5/11/22, 10:18 AM",http://www.linkedin.com/jobs/view/3064979214,Machine Learning Engineer,Storm3
"6/20/22, 8:45 AM",http://www.linkedin.com/jobs/view/3128060832,Data Lakes Program Manager,"IDR, Inc."
"6/6/22, 10:04 AM",http://www.linkedin.com/jobs/view/3092685381,"Senior Manager, Business Systems Consultant",Sage Therapeutics
"4/11/21, 5:49 PM",http://www.linkedin.com/jobs/view/2479974638,Protections - Principal Machine Learning Engineer,Elastic
"1/18/17, 8:30 AM",http://www.linkedin.com/jobs/view/264109169,Software Engineer,IBM
"12/21/22, 8:22 AM",http://www.linkedin.com/jobs/view/3369702128,Technical Lead (.NET),Signant Health
"6/2/22, 12:25 PM",http://www.linkedin.com/jobs/view/2945994290,Devops Trainer ,mthree
"6/6/22, 8:02 AM",http://www.linkedin.com/jobs/view/3074280928,Business Analyst - Pricing - Oracle Health (REMOTE),Oracle
"3/6/21, 6:24 AM",http://www.linkedin.com/jobs/view/2435011116,Director of Data Intelligence,Collibra
"2/5/23, 9:06 AM",http://www.linkedin.com/jobs/view/3449871117,Project Manager (Contract),Wikimedia Foundation
